NAME	DESCRIPTION	post_BRAFi_patB04	post_BRAFi_patB08	post_BRAFi_patB16	post_BRAFi_patB30	pre_BRAFi_patB04	pre_BRAFi_patB08	pre_BRAFi_patB16	pre_BRAFi_patB30
PDS5A	PDS5A	8.993179595	9.798977957	9.704211587	8.579213197	9.906197635	8.644612576	9.778156768	9.951026575
PDS5B	PDS5B	7.619027633	9.177927922	9.62690298	10.10195966	8.861707105	10.30707624	9.889851936	9.684818906
PDSS1	PDSS1	8.251238287	9.656756313	8.84078758	8.29633284	8.164083522	8.56911931	8.431499309	7.889336249
PDSS2	PDSS2	9.946211933	9.213870883	8.647728014	10.37527116	10.25328716	9.433714195	9.85081835	9.66628398
PDX1	PDX1	7.215193579	11.56459293	7.261099503	7.349157386	6.932117266	7.048280921	7.24374272	7.403311807
PDXDC1	PDXDC1	9.846966084	11.67292564	10.82332278	10.81279315	10.01785233	10.80818116	7.965672788	10.57835431
PDXDC2	PDXDC2	9.54462816	11.89779285	7.53326831	10.99877898	10.40597777	7.761128147	10.49536405	11.14438003
PDXK	PDXK	11.415534	13.46420541	11.58039686	13.33179273	13.07988079	13.51726327	13.70842658	13.3351733
PDXP	PDXP	11.77087889	11.79301718	12.01648173	11.90141895	10.73232814	12.30902386	11.33787053	11.35314468
PDYN	PDYN	7.052841192	6.987962981	7.749595416	7.114655937	7.034038876	7.09694994	8.064441157	8.077766549
PDZD11	PDZD11	7.08828655	7.115527104	6.995252328	6.919199245	6.910089723	7.085133343	6.978742774	6.906341927
PDZD2	PDZD2	7.029287281	7.336372456	7.451652143	7.072307632	6.968916122	7.367041279	7.117618528	7.428021522
PDZD3	PDZD3	6.970334306	9.950834979	7.220594287	7.307633079	7.009072994	7.057991864	7.109147512	6.971557782
PDZD4	PDZD4	7.346304323	7.752890004	7.106439176	8.391041644	7.155991274	7.257581197	7.362477068	6.986581476
PDZD7	PDZD7	6.914265025	7.412395167	6.893799216	6.95531824	6.903562284	7.000164947	7.078983661	6.907250235
PDZD8	PDZD8	9.388749499	11.26824556	9.55676503	9.110296291	9.545231624	9.298924106	8.887379265	9.087815116
PDZK1	PDZK1	6.860643576	8.245401531	7.042411419	6.913297317	6.97485598	6.937894043	7.119489506	6.953009662
PDZK1IP1	PDZK1IP1	9.629127722	10.50302085	9.248950755	7.991141125	7.795628485	7.931703836	10.14569122	7.049681745
PDZK1P1	PDZK1P1	6.879812178	6.960389424	6.864868301	6.911834476	6.895796673	6.91496708	7.043399559	6.875390241
PDZK3	PDZK3	6.968644865	7.336372456	7.292831027	6.905540943	7.034038876	7.298771797	7.049880767	6.943891008
PDZRN3	PDZRN3	7.566019092	8.507983283	7.368890788	7.952835043	6.890010294	8.475329406	8.56643831	7.943113792
PDZRN4	PDZRN4	7.356721235	7.028512111	7.314599501	7.340864549	7.148758605	7.079840359	7.021170872	7.172975453
PEA15	PEA15	13.24416798	12.74514188	14.00020827	14.53039814	13.67771798	14.47994906	13.97513626	13.56783803
PEAR1	PEAR1	7.2050543	9.845699109	8.424878018	9.340099686	8.467169081	8.08130371	9.576680097	9.835389584
PEBP1	PEBP1	11.15726182	11.49250318	11.72390841	11.28539062	11.00991908	10.89223956	10.76482018	10.82807609
PEBP4	PEBP4	10.35025635	6.960389424	9.520252753	7.014919683	9.0023027	8.12962704	9.817294377	8.782008104
PECAM1	PECAM1	10.42668306	9.635708907	9.193444589	9.507755373	10.72197775	9.421584416	10.85507516	10.46571484
PECI	PECI	7.336060504	9.273000305	11.23441428	12.37199714	9.71322704	10.71606271	10.21928843	10.34036485
PECR	PECR	7.187264854	9.449338997	8.660446684	9.663450172	7.777121982	8.173343101	8.786082955	7.540794995
PEF1	PEF1	10.23587635	9.718335871	9.726456405	10.83719706	10.01214006	9.88522651	10.51772508	8.953373773
PEG10	PEG10	11.4888955	7.182980667	7.257077042	8.091140579	9.596712094	10.44920591	10.40452546	9.708351434
PEG3	PEG3	9.932665819	6.936923384	7.623692926	7.923807761	8.813782094	7.270892409	7.01431497	6.946853778
PEG3AS	PEG3AS	6.900538303	6.963038669	7.210843386	6.980725547	6.898378049	6.935528612	6.939738964	6.893912759
PELI1	PELI1	11.51826789	10.94250986	11.18013035	9.496037689	10.97063875	10.23414024	11.90336117	11.26564565
PELI2	PELI2	7.004050553	7.842528801	7.87823558	8.116671351	7.003445027	8.01887107	6.92138637	7.214685774
PELI3	PELI3	8.786202919	8.561401655	8.887560228	8.518911212	9.464993571	9.79107978	10.31838907	8.437969321
PELO	PELO	7.367313944	8.185676631	7.436729014	9.60931227	8.195995628	7.749437384	7.327835763	7.217957632
PELP1	PELP1	9.07411125	10.95605901	11.98781343	12.81778153	11.35464321	12.36348411	11.58083379	11.80394982
PEMT	PEMT	13.22613971	13.39643184	13.50447051	14.02898178	13.65434064	14.05586613	13.73076851	13.88667379
PENK	PENK	6.944939242	7.030954312	7.499825787	9.994352127	7.46802865	7.1378816	7.348855681	8.717217224
PEPD	PEPD	10.75284242	12.36551712	11.301483	11.85935741	10.58094495	11.2830465	11.01352869	10.27102449
PER1	PER1	6.909125197	7.409440403	6.96864336	7.304516346	7.090189274	7.269034704	7.212863638	6.87668178
PER2	PER2	8.136935184	9.216672676	8.63694938	10.92558447	9.761902274	10.34343885	10.15847407	10.64245289
PER3	PER3	6.978775314	6.989407164	6.990337426	6.967867911	6.889368956	6.946625755	7.179901739	6.87638438
PER4	PER4	6.955112075	7.025281095	7.060566	7.004284628	6.936219309	7.063619538	6.929307447	7.011622734
PERP	PERP	6.898817679	7.578226778	8.213695788	9.774555686	7.131431062	7.598428413	9.444983756	7.037245651
PES1	PES1	8.116987556	9.268948835	9.699504253	9.220973158	8.827557274	9.321706197	9.601326657	10.20280654
PET112L	PET112L	12.16328501	12.45972652	12.60985398	12.77354898	12.71306822	13.15178111	12.93341738	13.24690008
PEX1	PEX1	7.140555108	8.597751362	8.598722937	8.100074914	7.438782975	9.196047301	7.222938659	7.192027636
PEX10	PEX10	9.317183546	8.573849198	8.64884719	7.014238312	9.179243602	7.581353561	9.699682462	9.139965345
PEX11A	PEX11A	8.414154926	10.53927489	8.8448152	9.276596343	10.05607703	9.03537468	9.108189819	10.0210399
PEX11B	PEX11B	10.34668707	9.459903794	10.9065753	10.55609443	9.63509929	10.7107543	10.04475658	9.714507822
PEX11G	PEX11G	9.07411125	10.7992962	8.687378711	9.37725452	10.4571721	9.457978223	9.926821156	10.37128592
PEX12	PEX12	6.960190685	6.920289614	7.061364988	6.944573018	7.005848126	6.982779374	6.806589361	7.139050451
PEX13	PEX13	9.069346794	10.5414513	10.82301313	10.11493742	9.329775954	9.279458586	9.05539133	9.737908316
PEX14	PEX14	10.07556346	9.984963551	8.792993898	9.207293283	9.570114056	9.47757475	10.00381227	10.25491016
PEX16	PEX16	10.13346461	11.54328584	10.94478388	10.73283688	11.08389158	11.23921064	10.84199591	11.14264223
PEX19	PEX19	8.293783501	7.689189099	7.555263094	10.26188979	7.903002386	8.516676117	7.372240519	8.032609451
PEX26	PEX26	8.732494354	9.350982527	8.682551027	7.535614188	8.008910778	8.295405932	8.688315949	7.886143185
PEX3	PEX3	7.066311821	7.190994529	7.136738825	8.442672412	7.200490556	7.467263925	7.185597674	7.509211869
PEX5	PEX5	7.089986703	7.919363884	7.514123099	9.319889606	7.703927412	8.084222186	7.30283718	7.850804789
PEX5L	PEX5L	6.96357381	7.572179289	7.661036578	7.055033102	7.385783777	7.040743997	8.670019998	6.915105663
PEX6	PEX6	7.626262922	8.496467646	8.73540049	10.68757412	9.251615218	10.4442934	7.39234699	9.665468108
PEX7	PEX7	10.70895224	10.34724544	10.00128583	9.84424255	10.38988722	9.660197853	10.05563207	10.61001647
PF4	PF4	6.927930348	7.171019885	6.984355127	6.919199245	6.951564624	6.926342185	6.931929279	6.901224638
PF4V1	PF4V1	7.057891288	6.950655776	7.235097834	6.97201669	7.441211686	7.27305987	8.043955163	6.880588999
PFAAP5	PFAAP5	8.500425266	9.724339044	9.417302289	10.39866564	8.933330148	10.93383644	8.95549834	9.340094187
PFAS	PFAS	10.54501666	10.13312156	10.61286628	11.20855266	11.36284044	11.53075952	11.73733346	11.41987266
PFDN1	PFDN1	11.51183288	10.96864028	10.87245135	9.755711224	11.07491107	10.00433319	10.91929651	9.970798999
PFDN2	PFDN2	6.917686753	7.093958712	7.217536977	8.370233304	7.02472212	7.544930973	7.01431497	7.172975453
PFDN4	PFDN4	7.151444127	7.486478733	8.789472651	9.688112169	7.886077095	9.614619359	7.992513907	7.685384499
PFDN5	PFDN5	10.24439216	11.0991619	11.91447769	12.83805087	10.63439782	12.20434574	10.42026243	10.64325902
PFDN6	PFDN6	9.92634675	9.029796105	9.106455868	8.805917811	9.802946641	8.557921049	9.131581619	8.797712173
PFKFB1	PFKFB1	6.931338145	6.969764	7.825623348	8.65560097	6.978610264	7.855795538	7.050952559	6.99255673
PFKFB2	PFKFB2	10.77215763	9.938511987	8.449692066	8.69706058	8.535364939	9.631536976	9.749037871	8.432939784
PFKFB3	PFKFB3	11.70017081	11.05713227	10.60391763	10.05634649	11.47781053	10.90485102	9.199891598	10.09784561
PFKFB4	PFKFB4	10.07194395	12.17531598	11.07893742	11.58413638	11.54350051	11.63609257	11.22855721	11.07400502
PFKL	PFKL	11.82705399	11.83994894	11.52103801	12.19082882	11.96716331	12.07579516	12.33752778	11.90807433
PFKM	PFKM	9.471250964	8.811779089	11.71623419	12.19625693	10.11764968	11.60334181	10.40512278	10.83697006
PFKP	PFKP	11.47632381	10.3251859	9.025260671	11.95299879	11.23416704	10.40082948	10.79797422	9.713740957
PFN1	PFN1	14.37834062	14.49362812	14.49280236	14.28271693	14.19097118	14.40351603	14.61568862	14.10959336
PFN2	PFN2	7.711844329	7.55382272	10.08680186	8.081090255	7.444857714	9.406530533	7.938796687	7.413895981
PFN3	PFN3	6.927930348	6.977335199	7.012424	6.916469667	6.921332815	6.963859511	6.884721975	6.920562253
PFN4	PFN4	7.187264854	7.070328372	7.128950186	7.134224867	7.486412663	7.019278804	7.010854638	6.98463141
PFTK1	PFTK1	7.856206547	7.116477328	7.316398543	7.65653885	7.233323716	7.432055682	7.350200789	7.575654286
PFTK2	PFTK2	9.722847005	7.09581114	9.675896417	7.123905147	7.579255463	7.666893547	9.163722116	8.205658768
PGA3	PGA3	6.907409919	6.965040814	7.681375166	7.212859946	6.933480916	7.198195514	7.410212114	6.895257683
PGA4	PGA4	6.998999908	6.932079536	7.186341632	6.923553734	6.953696978	7.035709059	6.837708677	6.874994021
PGA5	PGA5	11.33917131	6.923196216	11.47816103	8.835010308	10.14427003	10.04496005	10.5970537	10.28137569
PGAM1	PGAM1	10.17689627	9.868213352	10.38880965	7.880231433	9.86849667	9.125866332	9.545094471	9.284925453
PGAM2	PGAM2	6.860643576	7.399559514	7.158400472	7.187727133	7.223389316	7.055488211	6.844982981	6.874620976
PGAM4	PGAM4	12.03452681	12.51153686	13.80881713	12.7444488	12.29019692	12.76114753	12.5922407	12.08994188
PGAM5	PGAM5	7.285005799	7.21013519	8.865616894	7.189722266	7.142603955	7.5993587	7.39234699	6.977037829
PGAP1	PGAP1	8.692481059	8.862867603	7.776901609	7.688380241	7.752374689	8.257158227	7.410212114	8.847447943
PGAP3	PGAP3	9.859541112	11.01035438	9.475199977	11.30585634	10.85788865	10.80314816	11.47590636	11.60630773
PGBD1	PGBD1	7.017512359	7.178985333	7.71790562	9.654630161	7.194023884	8.53762787	7.181795662	6.956204026
PGBD2	PGBD2	7.086588239	8.250843221	7.268630328	6.989392889	7.601680437	7.495329885	7.65399274	6.904573247
PGBD3	PGBD3	7.199060257	7.168042042	7.041275184	6.981852963	6.922669355	7.006238419	6.963913563	6.885116207
PGBD4	PGBD4	9.152485075	7.617941375	7.372617377	8.240531078	8.202543456	7.528402361	9.037232098	9.238429123
PGBD5	PGBD5	10.40622781	7.324196619	11.58292537	9.059865107	9.818769861	10.54845999	9.130529006	7.554769853
PGC	PGC	9.741058354	8.44867441	9.043923669	6.929334948	9.108472689	8.366957615	9.717787085	7.133035453
PGCP	PGCP	6.968644865	7.47612371	7.447520495	7.712162453	7.778357265	7.62072092	7.156534621	8.159948624
PGD	PGD	7.538751306	8.794673834	8.531066899	8.639856358	7.28283838	8.335510063	7.342186102	7.64457078
PGF	PGF	10.78699989	8.034758899	8.286368455	10.1780075	9.01725526	11.424864	10.43113648	11.10552144
PGGT1B	PGGT1B	7.253356805	8.322359899	7.369922705	7.1361167	8.157426979	7.817213763	7.297999672	7.654812741
PGK1	PGK1	7.33352627	7.836525289	10.03503298	10.78287477	8.848299241	10.28305347	8.929460648	8.613725265
PGK2	PGK2	6.993947405	7.023676354	7.225700069	6.977944837	7.032330629	6.926342185	7.13897568	6.990544071
PGLS	PGLS	10.27336159	10.58960584	11.08171786	11.47178171	10.65845401	9.875155389	10.54534163	10.84399094
PGLYRP1	PGLYRP1	6.881546274	6.891946472	6.938345628	6.915069289	6.990073609	6.910437198	6.957634153	7.027643042
PGLYRP2	PGLYRP2	9.185552765	7.347502065	9.193112903	7.22098194	7.820222161	7.631220881	7.479192821	7.850804789
PGLYRP3	PGLYRP3	10.16372092	7.5279296	10.09866252	7.617570326	8.774554286	9.088705745	10.75962396	8.65346106
PGLYRP4	PGLYRP4	6.965264631	6.961049578	7.065588367	6.965844554	6.935533305	6.991496649	6.968894555	6.946853778
PGM1	PGM1	10.91442827	10.10323948	9.953342036	11.30671147	9.870558832	8.975958941	9.934130537	10.16554942
PGM2	PGM2	7.066311821	7.450367623	7.91420189	9.049231594	7.518448645	7.682190112	7.24374272	7.011622734
PGM2L1	PGM2L1	8.450560503	7.212157609	7.3711643	9.308504355	10.21337057	7.43641577	6.94103242	7.502171689
PGM3	PGM3	9.385095572	9.567214642	7.896534376	9.422799007	9.392210776	9.269016972	9.271514512	8.897074656
PGM5	PGM5	10.3009497	8.81753986	8.584877621	10.97750171	7.762282795	8.210181511	8.157719141	9.517151558
PGM5P2	PGM5P2	6.927930348	7.466639222	7.030566294	6.905104855	6.997888974	7.007833333	6.812586224	6.928935265
PGP	PGP	7.136964539	7.744134942	7.162907905	7.164032373	7.136491634	6.916008372	6.902581925	6.884675397
PGPEP1	PGPEP1	8.777384822	9.214104563	8.470493197	7.474020348	8.655818848	8.000253606	8.747554711	7.231126506
PGR	PGR	7.037697812	7.044253148	7.03495117	6.987033732	6.954410002	7.011337453	6.951295824	6.915105663
PGRMC1	PGRMC1	11.50998833	11.49018375	11.37037499	10.61796883	11.45039091	10.56176609	10.36263224	10.88763321
PGRMC2	PGRMC2	10.96684696	13.76230178	13.39500467	13.36025462	11.3388504	13.60308466	12.3033426	12.31854297
PGS1	PGS1	9.251153234	9.677682064	9.520528105	10.79238204	9.519383629	9.452195201	10.63432349	10.28063989
PH-4	PH-4	10.19556086	8.765528576	7.529735107	7.299322645	8.384880938	7.62566438	9.864181239	8.725493265
PHACS	PHACS	10.06008738	10.19084651	8.625201341	9.366788234	10.05858189	8.227862683	8.936957677	10.14261494
PHACTR1	PHACTR1	9.820111028	7.950943104	10.43305218	9.518855624	9.283218881	10.29716568	7.061538389	8.85119329
PHACTR2	PHACTR2	7.486599261	8.082205454	8.445953159	8.010741753	7.175895276	7.835982385	7.117618528	7.244418639
PHACTR3	PHACTR3	10.83163128	7.905704274	8.656662534	9.115884259	8.01008271	9.4780712	10.18609346	7.084091089
PHACTR4	PHACTR4	10.76628374	10.68743821	11.75300602	8.399914452	10.3632272	10.1900082	11.26614738	9.684818906
PHAX	PHAX	7.670404121	9.200491481	9.654124652	10.75108381	9.118193652	10.03288033	8.34297021	8.432939784
PHB	PHB	9.412207203	11.55280065	13.04675443	13.08280471	10.7827684	12.64763409	11.38774891	11.46835742
PHB2	PHB2	11.06689738	10.52872432	10.90069426	10.47738857	10.83331534	10.71788942	10.39643453	11.23928165
PHC1	PHC1	10.79016013	8.397941928	10.94558547	9.767256005	9.642333004	10.17148383	10.40780736	10.18213108
PHC2	PHC2	13.84610382	11.29182287	12.0805681	9.049094359	13.07601973	10.72644926	12.04538027	12.61755855
PHC3	PHC3	7.455642089	8.937998304	8.479337711	8.322682601	7.850817109	9.714746205	7.601909076	8.139663103
PHCA	PHCA	13.63357697	11.59858239	12.10365819	10.9124282	12.63416238	12.09555573	12.4937308	11.60492368
PHEX	PHEX	6.94154322	6.967730878	7.302422043	6.926208295	7.54197267	7.101298845	6.976294962	6.910072294
PHF1	PHF1	13.68246589	12.31663094	11.87465226	9.614811845	12.77586969	12.00914758	12.4229313	12.08351513
PHF10	PHF10	6.898817679	7.497678613	7.348378628	6.97201669	7.202653786	7.392531749	7.109147512	7.039695093
PHF11	PHF11	11.56655218	12.04489607	11.07104093	11.21172675	12.08058098	12.36175424	12.52456286	11.61777532
PHF12	PHF12	11.27366611	11.00879083	9.956752139	8.677729143	11.03955449	11.05431356	10.91109572	10.97890136
PHF13	PHF13	9.309378617	8.942469727	9.223045997	10.29383053	9.501134685	9.921183155	9.875895817	10.15033265
PHF14	PHF14	12.08642551	10.86546711	10.74060663	9.022019576	11.23478133	11.15381664	10.75417893	10.53317847
PHF15	PHF15	9.685349371	9.046836753	8.761056848	9.737376065	9.078238435	8.558129062	9.498562313	9.634674435
PHF16	PHF16	7.301529139	8.279000568	9.871797852	9.047308188	8.046196879	8.31710307	7.691469299	7.82485942
PHF17	PHF17	9.546200911	11.04299506	10.24072198	10.66161236	10.60498277	11.10285279	10.75053584	11.77994697
PHF19	PHF19	10.45352236	9.822367922	9.948213713	9.93276365	10.25861552	10.19775761	10.4021334	10.63165065
PHF2	PHF2	10.79173759	10.00448623	10.23462649	10.02396101	9.974043949	10.54004918	10.81303693	10.07137856
PHF20	PHF20	6.951723545	7.106080069	7.088180434	7.103736214	7.008264543	7.004642131	7.060490611	6.980793415
PHF20L1	PHF20L1	10.29577431	11.627346	12.19598336	9.194211154	10.89913903	11.54654747	10.68069494	11.19065712
PHF21A	PHF21A	12.47313557	12.59783967	12.28094017	11.97740776	12.98626547	12.78776015	12.20647088	12.46761292
PHF21B	PHF21B	7.007416782	7.038378906	6.917354558	7.101936305	6.922000695	7.105955957	7.026818118	6.932792648
PHF23	PHF23	8.985570309	9.630754774	10.007079	10.47288104	9.816919779	10.9814258	10.10831521	10.24732082
PHF3	PHF3	11.08231316	11.65493094	11.41784114	11.92093944	11.33998477	11.80798842	11.94438368	12.05650466
PHF5A	PHF5A	11.67531788	10.81107588	10.64135994	10.26194677	10.40959094	10.44093917	10.82985005	10.72542844
PHF6	PHF6	11.41454037	10.37110192	10.25594899	7.834991306	10.70088092	9.996314507	8.61040765	10.49292519
PHF7	PHF7	7.155115192	8.278117037	7.263594218	8.539041179	7.650328292	7.401552241	8.49696564	7.057364307
PHF8	PHF8	6.926225229	8.18615576	7.016130487	7.839079596	7.298894546	8.206426583	7.087939846	7.084091089
PHGDH	PHGDH	13.48463466	12.21952494	15.20413185	15.01687014	14.02761246	15.79834084	14.36103418	14.106956
PHIP	PHIP	10.14533487	10.23372295	9.375466963	12.12409953	10.08872389	11.69224652	10.01306185	10.03357634
PHKA1	PHKA1	7.629894242	7.306898686	7.05162759	8.913390246	8.701912541	7.270892409	7.021170872	7.658221061
PHKA2	PHKA2	9.6320169	12.19234068	11.80987796	11.67307312	10.682707	12.76659653	11.58152872	11.22125033
PHKB	PHKB	10.09789003	9.876042604	9.156414899	9.429555795	8.432830604	8.923842372	9.59008429	8.679326138
PHKG1	PHKG1	7.372677045	7.51061301	6.989016009	7.004932674	7.607914305	6.926684273	8.119407005	7.968087392
PHKG2	PHKG2	7.548888416	7.993125171	7.689662885	9.071564236	8.131741658	7.955601048	7.331706076	7.688766925
PHLDA1	PHLDA1	12.47176256	8.70976011	11.16242872	10.24278897	11.78928933	10.8238229	10.90546408	10.31501974
PHLDA2	PHLDA2	7.107112954	8.157033958	11.59565412	8.858838351	7.585481467	7.590050712	8.876956469	7.227822367
PHLDA3	PHLDA3	7.164389731	6.968407094	7.814791392	9.212971306	8.735646003	7.999153975	7.431811887	7.82485942
PHLDB1	PHLDB1	10.38339509	11.26348245	10.52745454	12.78535333	12.03232562	11.77528701	12.37544806	12.43516605
PHLDB2	PHLDB2	7.181459627	8.458671817	7.894436057	8.692928526	8.30778693	8.571804749	7.527996833	7.29863794
PHLDB3	PHLDB3	7.280372324	7.290582032	7.36540089	8.78825552	7.21899675	7.586324456	9.002393885	7.958747528
PHLPP1	PHLPP1	9.21986039	8.836189961	10.17180891	11.66016227	7.457036205	11.77882959	7.549701561	9.849608089
PHLPP2	PHLPP2	8.259012061	9.770702197	7.13844572	7.360541939	7.888498996	8.198141751	7.352902285	8.410125006
PHOSPHO1	PHOSPHO1	7.004050553	6.972495843	6.990007498	6.923267991	7.086387269	6.939916503	6.930619523	6.956204026
PHOSPHO2	PHOSPHO2	7.361995449	9.071406183	8.18248282	8.131494051	7.91865859	7.879220354	7.17895646	8.384426477
PHOX2A	PHOX2A	9.560247376	7.316062595	7.027312744	7.007547014	8.114848443	7.007514459	8.830301483	9.0054621
PHOX2B	PHOX2B	8.128962734	7.128915808	7.216518409	7.698760106	7.083551002	7.014517634	7.38363416	6.924044371
PHPT1	PHPT1	11.91477224	11.31254615	10.79640239	10.30937515	11.23037261	10.73140793	10.90263872	10.78302267
PHRF1	PHRF1	11.44661034	13.46650118	13.16915034	13.47426962	12.42383021	13.39391216	13.04978675	13.16648595
PHTF1	PHTF1	10.58383714	8.682260096	9.371872735	9.914790176	10.3342261	8.466375209	9.897461141	9.840591836
PHTF2	PHTF2	7.117525579	7.249755393	8.204535794	7.406780237	7.616644116	8.574280042	7.177069136	7.29863794
PHYH	PHYH	10.88524459	13.01175391	13.10177549	11.14842277	10.84394151	10.3353315	11.25950852	10.95311774
PHYHD1	PHYHD1	6.905693609	6.980134553	7.193233126	7.342938643	6.932798635	7.063931973	7.573685499	6.903712663
PHYHIP	PHYHIP	7.062942978	7.250775012	7.095516326	7.658197908	7.364365506	7.034764019	8.335422706	7.037245651
PHYHIPL	PHYHIPL	7.257768095	11.08717926	8.173781935	6.920244716	7.147729931	7.56113264	7.172368485	6.888021125
