NAME	DESCRIPTION	Parental_cell_line_rep_1	Parental_cell_line_rep_2	Parental_cell_line_rep_3	Resistant_cell_line_rep_1	Resistant_cell_line_rep_2	Resistant_cell_line_rep_3
NEK2	NEK2	10.84807901	10.94633411	11.16540952	10.37740477	10.48349826	10.65198915
NEK3	NEK3	10.96255788	11.00925933	10.98569965	10.28700741	10.25958985	10.33417846
NEK4	NEK4	10.70500525	10.84061873	10.76760515	10.58404317	10.73084887	10.86254829
NEK5	NEK5	5.061229598	4.84883571	4.765534746	4.453136167	4.793844962	4.443374294
NEK6	NEK6	12.09914619	11.70431946	11.95335983	12.02558756	11.7458446	11.7610917
NEK7	NEK7	12.32846324	12.32267093	12.38559281	12.28891036	12.32343371	12.22464002
NEK8	NEK8	8.271391107	8.040001931	7.862947248	7.482984456	7.388258576	7.547005651
NEK9	NEK9	11.88075623	12.33500111	11.66675659	12.00333895	11.95880045	12.11967065
NELF	NELF	9.214109162	9.073628131	9.35380846	8.892162301	8.894777085	8.898735251
NELL1	NELL1	9.884737872	9.971396693	10.04535013	7.238381367	7.217829179	7.257607089
NELL2	NELL2	7.606893362	7.815747413	8.035073997	6.535614553	6.739471887	6.501746465
NENF	NENF	13.33361524	13.25380678	13.57439248	13.0342917	12.88107489	13.07579684
NEO1	NEO1	10.45044319	10.45734988	10.53216108	9.568123077	9.585510598	9.446644179
NES	NES	8.848242783	8.945475809	8.408966552	9.760506977	9.804694019	9.985902507
NET1	NET1	11.72201618	11.78738957	11.77132439	11.86973984	11.79792831	11.91163807
NETO1	NETO1	5.747224988	5.726364571	5.809928866	6.873452206	6.947356157	6.868666049
NETO2	NETO2	9.778683432	9.639220362	9.510764168	10.74927281	10.90020775	10.87259264
NEU1	NEU1	12.49556845	12.65262142	12.54797897	12.5657261	12.44368494	12.68090749
NEU2	NEU2	4.968246593	5.015123636	5.09592442	4.869271285	4.595233443	4.589256383
NEU3	NEU3	11.24401405	11.4878795	11.26227106	10.79912701	10.59185975	10.86574782
NEU4	NEU4	6.09669687	6.138961836	5.880195729	6.111048442	5.973719138	5.903257901
NEURL	NEURL	4.534642917	4.351949193	4.54225805	4.453136167	4.829140515	4.480757096
NEURL1B	NEURL1B	7.717156776	7.562071017	7.41869595	7.659765215	7.458578758	7.380974306
NEURL2	NEURL2	8.055852574	7.832836853	7.970968661	7.384833065	7.460716917	7.297503045
NEURL4	NEURL4	7.921306197	7.720186109	7.524345816	7.868684516	7.80277889	8.02753414
NEUROD1	NEUROD1	5.326639806	5.229946251	5.529820947	5.349686079	5.372220914	5.328633242
NEUROD2	NEUROD2	5.066231302	4.94888316	5.091699834	5.109763101	4.863846322	5.1390955
NEUROD4	NEUROD4	6.539642439	6.560316305	6.871597266	5.349686079	5.319758011	5.418579633
NEUROD6	NEUROD6	4.669381185	4.571499581	4.722466024	4.714892844	4.875285523	4.853669296
NEUROG1	NEUROG1	5.167583397	5.051685077	5.048759312	4.898715857	5.111322827	4.894463939
NEUROG2	NEUROG2	6.963085755	6.895751042	7.099084761	8.125473491	7.739240609	8.213417629
NEUROG3	NEUROG3	5.176885798	5.38140719	5.303780748	4.965649301	5.039370112	5.199288879
NEXN	NEXN	6.783037239	6.707022704	6.738767837	8.354986369	8.318303384	8.453826228
NF1	NF1	11.69832645	11.71058209	11.69056551	11.74457286	11.64019755	11.86991772
NF2	NF2	12.57424558	12.54538717	12.33653445	12.71970514	12.55632404	12.6055425
NFAM1	NFAM1	6.000453536	6.208734706	5.705977902	6.849863812	6.850674577	6.91037528
NFASC	NFASC	5.367906229	5.32647706	5.201633861	6.326860218	6.471515111	6.157565437
NFAT5	NFAT5	12.00948752	12.0886885	11.94005661	12.2764365	12.17407322	12.37993972
NFATC1	NFATC1	8.708491768	8.83259747	8.330916878	8.093579485	8.031486052	8.401642682
NFATC2	NFATC2	9.473914884	9.293734977	9.685449638	9.007436977	9.096005972	8.828325761
NFATC2IP	NFATC2IP	12.19061133	12.13299282	12.07845106	12.19213492	12.16132256	12.06597742
NFATC3	NFATC3	10.0378414	10.50158602	10.0277678	10.06712122	10.19594138	10.27610411
NFATC4	NFATC4	6.270180627	6.382902324	6.277984747	6.138031441	6.095723379	6.196211988
NFE2	NFE2	9.104826483	8.945233983	9.352043426	8.991053799	8.861966363	8.833649151
NFE2L1	NFE2L1	12.63285229	12.47361463	12.38108325	12.87788018	12.90662585	12.9374196
NFE2L2	NFE2L2	13.08975027	13.07093365	12.99834361	12.74137274	12.90166164	12.93215947
NFE2L3	NFE2L3	11.12786864	10.96579691	11.1185518	12.03826466	11.75141466	11.81439433
NFIA	NFIA	11.01915578	11.28961544	11.32631712	10.57511885	10.35670618	10.42383279
NFIB	NFIB	12.40009618	12.53407002	12.40365119	12.16646289	12.16537224	12.22162616
NFIC	NFIC	9.762473515	9.636614383	9.721441019	10.09961012	10.01971688	10.16144791
NFIL3	NFIL3	11.76495336	11.80953714	11.90666516	12.00838499	12.04536322	11.95035891
NFIX	NFIX	12.47474313	12.18864348	12.4225116	12.66818075	12.48550426	12.57610533
NFKB1	NFKB1	10.50156065	10.53192302	10.63762111	10.70442346	10.78027539	10.72177109
NFKB2	NFKB2	9.258450428	9.223496691	9.308111458	10.55847179	10.58534366	10.55325528
NFKBIA	NFKBIA	12.07920677	11.92342331	12.11783787	12.85173197	12.58699408	12.70491559
NFKBIB	NFKBIB	10.02340653	9.268481221	9.934133132	9.800394432	9.490611322	9.44987841
NFKBID	NFKBID	7.475581713	7.680134408	7.347842794	7.605335364	7.575840382	7.574550497
NFKBIE	NFKBIE	9.992590461	9.738269032	9.902977996	9.781536547	9.848052894	9.86302905
NFKBIL1	NFKBIL1	7.671476337	7.832289082	7.611024797	7.471729815	7.445356929	7.534975393
NFKBIL2	NFKBIL2	6.358673702	6.423023117	6.381975479	6.657090034	6.816289755	6.661077356
NFKBIZ	NFKBIZ	12.44942753	12.7559085	12.62358433	12.50986222	12.55753528	12.85434771
NFRKB	NFRKB	11.28237167	10.74250489	11.07521171	10.75262611	10.79847961	10.53781075
NFS1	NFS1	11.30079452	11.49451317	11.17486328	11.10930241	11.16050367	11.4083019
NFU1	NFU1	11.28702708	11.26745469	11.43702378	11.30026451	11.2857371	11.40207711
NFX1	NFX1	12.22445069	12.1236626	12.16412127	12.16603267	12.11860007	12.33648598
NFXL1	NFXL1	10.89669948	10.93297035	11.05127693	10.83732941	10.89461074	10.99542665
NFYA	NFYA	11.89180343	12.06190453	11.89284635	11.6509987	11.48675829	11.68227899
NFYB	NFYB	7.715176189	8.101183042	7.859845344	7.456723958	7.4069608	7.518013181
NFYC	NFYC	12.66019489	12.59195206	12.64243534	12.45256839	12.32277821	12.4108055
NGB	NGB	4.757302122	4.596120988	4.744161096	4.660666141	4.852342655	5.058283703
NGDN	NGDN	12.38925514	12.23011061	12.45381077	12.24270386	12.29300166	12.28033325
NGEF	NGEF	5.158222284	5.451474291	5.532940288	6.616092154	6.620882559	6.69477673
NGF	NGF	6.348918446	6.171320815	5.930737338	7.257150455	7.304003377	7.130909642
NGFR	NGFR	7.514199203	7.076094967	7.369815424	10.63300182	10.69313136	10.29356172
NGFRAP1	NGFRAP1	12.58795472	12.6263599	12.73743749	12.7586323	12.7272068	12.71133381
NGLY1	NGLY1	11.51847098	11.52000636	11.55194853	11.36836094	11.32926265	11.48472522
NGRN	NGRN	13.36195667	13.31047978	13.42059188	13.20685093	13.24635837	13.10156426
NHEDC2	NHEDC2	10.33923531	10.37916068	10.47218312	9.884292267	9.73291724	10.0270162
NHEJ1	NHEJ1	11.75531581	11.67280957	11.70390357	11.26225269	11.39167726	11.17293283
NHLH1	NHLH1	6.746301565	7.329188496	6.974988112	6.980711544	6.980788491	6.973584199
NHLH2	NHLH2	5.427666914	5.569365551	5.83541884	4.879137576	4.646568558	4.983071744
NHLRC1	NHLRC1	6.652592195	6.818247638	6.431288654	6.63906763	6.469082876	6.659775626
NHLRC2	NHLRC2	9.591490516	9.768239593	9.667821181	9.302346086	9.388770066	9.5311754
NHLRC3	NHLRC3	12.05958665	12.13111304	11.99643818	11.73464101	11.75800687	11.70895954
NHLRC4	NHLRC4	5.88547494	5.96164747	5.485426827	5.592322701	5.953269503	5.800637941
NHP2	NHP2	12.88635791	13.09105147	12.95206778	12.75145077	12.89808436	12.91434997
NHP2L1	NHP2L1	13.45788786	13.53687504	13.61688191	13.28927287	13.16021573	13.10631405
NHS	NHS	5.051176061	5.229946251	4.977279923	5.925006186	5.770786517	5.502889694
NHSL2	NHSL2	5.974595145	5.781170041	6.068240861	5.663582416	6.174273403	5.939357211
NICN1	NICN1	11.73542835	11.94865794	11.84807518	11.74087176	11.66787182	11.97636159
NID1	NID1	12.36007341	12.37620583	12.34897706	12.38576126	12.36577098	12.37861351
NID2	NID2	6.586033625	6.825490681	7.038918989	8.446204564	8.398668935	8.248480896
NIF3L1	NIF3L1	13.00503301	12.93370183	12.95568623	12.95473891	12.94765726	12.89616102
NIN	NIN	12.41969608	12.47051627	12.39756768	12.0023414	12.1278622	12.01672989
NINJ1	NINJ1	10.46875846	10.2995661	10.55218876	10.64348341	10.85487369	10.77287764
NINJ2	NINJ2	10.52832411	10.22554454	10.50789372	10.42554985	10.42290849	10.44628305
NINL	NINL	8.83961558	8.977757506	8.810571635	8.00492564	8.031089525	8.161450832
NIP30	NIP30	11.09074511	11.29995208	11.20640391	11.28839158	11.24718462	11.03835921
NIP7	NIP7	12.34688028	12.43639112	12.30303867	12.00790517	12.04539622	12.23989642
NIPA1	NIPA1	10.22621821	10.21447474	10.28436144	9.964919547	10.08711518	10.1246045
NIPA2	NIPA2	12.73496221	12.58648307	12.61277637	12.60477472	12.61996261	12.64435968
NIPAL1	NIPAL1	8.714927232	8.564679101	8.721099189	8.618402135	8.492862748	8.799056557
NIPAL2	NIPAL2	10.03872357	10.22575875	10.1596191	11.05262492	10.69883291	11.07855497
NIPBL	NIPBL	11.77679899	11.66964216	11.66119912	11.738894	11.82381304	11.80169735
NIPSNAP1	NIPSNAP1	12.04360792	11.95253129	12.02420469	12.04148368	12.14704476	12.01097335
NIPSNAP3A	NIPSNAP3A	4.662909145	4.241003825	4.419538892	4.477185694	4.516042471	4.600982708
NIPSNAP3B	NIPSNAP3B	6.950959627	6.991221847	6.883865155	6.807141156	6.698058945	6.805149069
NISCH	NISCH	11.4278621	11.38721885	11.35881601	11.59176211	11.6277631	11.57052722
NIT1	NIT1	5.081137346	4.924491809	4.760220946	5.135473019	5.228233604	5.021085122
NIT2	NIT2	10.95057274	10.72704808	10.95077458	10.50377768	10.72675317	10.54339233
NKAIN1	NKAIN1	4.707665413	4.790830398	4.560714954	4.638571707	5.389312516	5.257251826
NKAIN2	NKAIN2	6.850808879	6.725376015	7.141596278	5.456335556	5.039370112	5.66189847
NKAIN3	NKAIN3	6.866545298	6.785137001	6.969242604	5.746553803	5.712803644	5.795447197
NKAIN4	NKAIN4	5.095896827	5.478549668	4.802193217	6.023578819	6.238024399	6.196211988
NKAP	NKAP	11.09512971	10.98475329	11.24281684	10.92799493	10.93920264	10.95088148
NKAPL	NKAPL	6.455962816	6.662693581	7.054197294	5.469937373	4.99696035	5.516417856
NKD1	NKD1	7.10444043	7.179609248	6.960001932	7.099889441	7.086311337	7.123331956
NKD2	NKD2	8.376342133	8.428012652	8.700092875	7.614378949	7.510233869	7.576323376
NKG7	NKG7	5.411973077	5.591166289	5.357552005	6.079436764	6.35577061	6.023197872
NKIRAS1	NKIRAS1	10.28069083	10.60547365	10.50203616	10.3711914	10.25362883	10.28576381
NKIRAS2	NKIRAS2	10.21417184	9.842605765	10.11881133	10.02035722	9.887904544	9.491936745
NKPD1	NKPD1	4.941374968	5.065165027	4.817623258	5.567556315	5.431194363	5.121475449
NKRF	NKRF	9.715292013	9.847059652	9.934280594	9.587885115	9.525087763	9.350137012
NKTR	NKTR	11.5407382	11.86707109	11.75476226	11.82075119	11.65597063	11.6568622
NKX2-1	NKX2-1	5.046124027	5.151995471	5.412781525	4.582302934	4.595233443	4.714767337
NKX2-2	NKX2-2	11.07111802	10.6682354	10.65615668	10.66524843	10.6995858	10.58031772
NKX2-3	NKX2-3	4.462760079	4.488662474	4.638073837	4.869271285	4.709140355	4.260445062
NKX2-5	NKX2-5	7.855088943	7.710590366	7.715618859	7.322384054	7.358363149	7.395714494
NKX2-8	NKX2-8	4.623510831	4.448888364	4.201633861	4.660666141	4.659223593	4.62424258
NKX3-1	NKX3-1	5.443189881	5.756784977	5.781359714	8.430702587	8.300108288	8.32519291
NKX6-1	NKX6-1	4.720222622	4.632330925	4.491853096	4.416578537	4.276690224	4.418104905
NKX6-2	NKX6-2	4.534642917	4.508174964	4.638073837	4.416578537	4.757949953	4.747703267
NKX6-3	NKX6-3	4.984145097	4.806872341	4.632268215	4.849382962	5.23762196	4.944224707
NLE1	NLE1	9.314761878	8.664214901	9.222311912	8.477179381	8.457664815	8.149378211
NLF2	NLF2	5.275517319	5.28095332	5.617651119	5.43566563	4.475438781	5.058283703
NLGN1	NLGN1	11.630766	11.63004796	11.57279495	10.56920044	10.52700041	10.79564777
NLGN2	NLGN2	9.510726171	9.868751869	9.624247146	10.81934049	10.94890856	11.14346526
NLGN3	NLGN3	8.188538327	8.005435838	7.897240426	7.230205485	7.261829119	7.29307435
NLGN4X	NLGN4X	6.11559324	6.065259855	6.432959407	5.226385471	4.781947049	4.904524591
NLGN4Y	NLGN4Y	4.64988501	4.626354805	4.399171094	4.428829356	4.608175249	3.988154317
NLK	NLK	11.78476334	11.71571232	11.60191004	11.36411195	11.54392854	11.44453126
NLN	NLN	10.00279888	10.10280382	10.16967451	9.587052383	9.700262129	9.747326651
NLRC3	NLRC3	5.600089921	5.45829246	5.532940288	6.038879499	6.121421745	5.921501493
NLRC4	NLRC4	6.113246102	6.233729419	6.081083929	5.542266756	5.519202843	5.736416963
NLRC5	NLRC5	4.707665413	4.656005541	4.638073837	6.955430564	6.957859302	6.924052196
NLRP1	NLRP1	6.621332449	6.644801614	6.478971805	10.37943656	10.36405284	10.34359709
NLRP10	NLRP10	5.367906229	5.32647706	5.557655155	6.980165337	6.984344245	7.007262896
NLRP11	NLRP11	7.110891282	7.363597899	7.22881869	6.906913353	6.804659545	6.930726485
NLRP12	NLRP12	5.431563546	5.866945724	5.432959407	5.586179596	5.44761342	5.784979149
NLRP13	NLRP13	5.076185078	4.904687583	5.031218731	4.767709938	4.461752134	4.914530679
NLRP14	NLRP14	6.861321668	6.753696476	7.03562391	5.364390793	4.964519815	5.752872493
NLRP2	NLRP2	11.91076826	11.88349369	12.04726027	11.84407081	11.79613166	11.92273386
NLRP3	NLRP3	7.174650937	6.850523245	6.730639956	8.105543957	7.983525141	7.942504265
NLRP4	NLRP4	6.168442485	6.681687143	6.246027981	5.428703681	5.141299263	5.502889694
NLRP5	NLRP5	5.596634206	5.815623651	5.663913842	4.736186603	4.829140515	4.822484581
NLRP6	NLRP6	4.630145632	5.096145295	4.897240426	5.083648741	4.646568558	4.62424258
NLRP7	NLRP7	6.374129777	6.628061881	6.147713722	5.234395501	5.131363566	5.351668071
NLRP8	NLRP8	11.59037693	11.49741502	11.76491305	11.22902442	11.50244221	11.14489393
NLRP9	NLRP9	5.734771744	6.045619447	5.741466986	5.039208078	5.397785205	5.758297605
NLRX1	NLRX1	10.93041132	10.92993905	10.94946198	10.50798945	10.64875002	10.63967016
NMB	NMB	10.95368376	10.75318932	10.76545187	10.81635988	10.71926829	10.6037779
NMBR	NMBR	7.346666805	7.55189361	7.981281854	6.585910566	6.740774265	6.62019383
NMD3	NMD3	11.34631511	11.45704572	11.54867744	11.63205012	11.62210019	11.55648408
NME1	NME1	13.80705539	13.79343533	13.82265049	13.87975652	13.86686923	13.93928014
NME1-NME2	NME1-NME2	5.657550604	5.759516518	5.708739041	6.837480082	6.890659537	6.681374937
NME2	NME2	11.94983563	12.00829199	11.79189545	11.91702509	12.03067442	12.07371447
NME2P1	NME2P1	4.908493062	4.656005541	4.566815154	4.927701787	5.218791806	5.021085122
NME3	NME3	9.021514318	8.822886844	9.173177415	8.764743387	8.800348941	8.890750199
NME4	NME4	13.54781305	13.64682061	13.65389749	13.33843692	13.45889114	13.33073565
NME5	NME5	6.214889256	6.398093654	6.48864354	5.788180991	5.209296284	5.35926397
NME6	NME6	11.13415673	10.61963559	11.00639621	11.14901064	11.01699054	10.60488625
NME7	NME7	10.91012754	10.72162601	10.9850592	11.36698135	11.18891719	11.15440556
NMI	NMI	10.4412547	9.882529528	9.806549622	9.143080726	9.112011652	9.442258805
NMNAT1	NMNAT1	10.02772514	10.14317126	9.955213982	9.832157431	9.82894325	10.0694308
NMNAT2	NMNAT2	5.396105015	5.130766833	5.277984747	7.506316405	7.569744836	7.631866865
NMNAT3	NMNAT3	5.561595435	5.185329574	5.452858965	5.169134924	5.439427482	5.389241507
NMRAL1	NMRAL1	11.04632254	10.62097782	11.01255471	10.62998161	10.66718454	10.58705693
NMS	NMS	6.003011627	5.871970508	5.937815169	4.829285041	4.897971921	4.944224707
NMT1	NMT1	10.70334584	10.23962224	10.30583376	10.40261382	10.47154835	10.41686754
NMT2	NMT2	9.262189343	9.413208666	9.079484784	9.479810915	9.479733366	9.615151518
NMU	NMU	6.136529501	6.149160264	6.091699834	6.881925816	6.971092371	6.88969645
NMUR1	NMUR1	5.318243319	5.265450925	5.501439145	6.506512009	6.611944127	6.346199034
NMUR2	NMUR2	7.077197715	6.839854922	7.394033895	5.28931602	5.070555474	5.039785104
NNAT	NNAT	6.524364782	6.818247638	6.887525271	6.367390206	6.146281929	6.038949123
NNMT	NNMT	5.987587878	5.540819172	5.692092375	11.35541685	11.21660442	11.30511286
NNT	NNT	12.8709942	12.85960904	12.78698426	12.21771481	12.2716885	12.2836506
NOB1	NOB1	9.849307305	9.534939117	9.802677912	8.94840848	8.932100007	9.062211788
NOBOX	NOBOX	5.095896827	4.796196641	4.727920455	4.524524661	4.805676269	4.714767337
NOC2L	NOC2L	10.54006484	10.62357519	10.24780887	10.50077567	10.5009456	10.69247409
NOC3L	NOC3L	10.84830592	10.77274444	11.11660388	10.48529853	10.81829805	10.71774232
NOC4L	NOC4L	8.733148476	8.711156484	8.436711542	8.174427814	8.11202559	8.097097669
NOD1	NOD1	9.747606179	8.733210513	9.238404739	8.965392105	8.810847103	8.318729199
NOD2	NOD2	6.817378761	6.988045865	6.964629667	7.43839275	7.450041435	7.478626376
NOD3	NOD3	5.120177213	4.806872341	4.770829046	4.798739995	4.964519815	4.853669296
NODAL	NODAL	5.343288121	5.933223708	5.842978832	4.649648093	4.529426319	5.173769889
NOG	NOG	6.108539122	5.85429989	6.187846909	5.273827604	5.372220914	5.523127289
NOL10	NOL10	8.472417501	8.510119265	8.272863023	7.956288754	8.184647455	7.912873774
NOL11	NOL11	11.85010577	11.78422603	11.8419967	11.62007051	11.62513189	11.62818413
NOL12	NOL12	9.451976397	9.666405463	9.720757277	9.507603233	9.475830639	9.499155247
NOL3	NOL3	10.04275025	10.40957227	9.928962441	10.31148067	10.37188939	10.44505563
NOL4	NOL4	6.687613024	6.557352905	7.094869433	5.476685375	5.526929935	5.625680649
NOL6	NOL6	12.35782884	12.45687345	12.12912199	12.60164425	12.44212416	12.55806845
NOL7	NOL7	13.6294797	13.6960504	13.63068804	13.77130165	13.68646599	13.72984147
NOL8	NOL8	11.17971061	11.29685849	11.23044081	11.09727175	11.05450615	11.11002948
NOL9	NOL9	11.35992518	11.38183662	11.25915477	11.31160289	11.05157494	11.33361758
NOLA1	NOLA1	10.91940027	11.38895754	10.65311377	11.12273862	11.28474004	11.30353602
NOLC1	NOLC1	12.21407725	12.32919902	12.23577492	12.15733953	12.21467705	12.01017508
NOM1	NOM1	9.442265844	9.901940881	9.460660665	9.285013511	9.277241513	9.406186167
NOMO1	NOMO1	10.58043812	10.23696532	10.36850646	10.75374225	10.75573868	10.51899431
NOMO2	NOMO2	9.105288859	8.334283829	8.536441505	8.411400182	8.372069531	7.895508236
NOMO3	NOMO3	12.11044473	12.51418065	12.02952881	12.62066153	12.68723675	12.71041223
NONO	NONO	13.24036729	13.45451319	13.18682612	13.14134346	13.30649299	13.43395946
NOP10	NOP10	13.97702594	13.96300881	14.02737041	13.89967348	13.98265788	14.03603786
NOP14	NOP14	11.72949207	11.99653807	11.7854116	11.4685817	11.64444912	11.67126983
NOP16	NOP16	9.708810963	9.691211541	9.653024179	9.192661155	9.376573575	9.171872707
NOP2	NOP2	12.01245093	11.96681895	11.95652136	11.7290479	11.95880045	11.84836349
NOP56	NOP56	9.19729018	9.200896869	8.937520951	8.508010264	8.62329339	8.586014115
NOP58	NOP58	12.07453285	12.25229794	12.13259612	12.04579803	12.1577508	12.00955793
NOS1	NOS1	6.613395691	6.763841634	6.586464526	5.169134924	5.170771248	5.475390872
NOS1AP	NOS1AP	6.764803057	7.002799958	6.757556689	7.33383605	7.322211277	7.287759383
NOS2	NOS2	5.997890457	5.970987729	5.921245889	6.14789077	6.382022646	6.267343304
NOS2A	NOS2A	5.964107839	6.007701113	5.725195817	5.902893326	5.843384967	6.076959287
NOS3	NOS3	6.558069714	6.642026755	6.51412226	6.749982898	6.689194954	6.617326281
NOSIP	NOSIP	8.927764849	8.903524151	9.05039286	8.982693058	9.091860416	9.040387506
NOSTRIN	NOSTRIN	7.826993973	7.830644377	7.684397984	6.650742738	6.615541863	6.795962642
NOTCH1	NOTCH1	8.051302349	7.929382415	8.177917792	8.951486027	8.992813948	8.76357028
NOTCH2	NOTCH2	11.17440414	11.38951962	11.03843893	11.60537495	11.65807531	11.71712764
NOTCH2NL	NOTCH2NL	10.5012775	10.87313155	10.36686859	11.12498717	10.99110115	11.2391904
NOTCH3	NOTCH3	8.501757501	8.758236105	8.940460429	11.88362071	12.06104971	12.0528501
NOTCH4	NOTCH4	5.683780654	5.547214034	5.472487771	5.889344382	6.073640807	5.850991007
NOTUM	NOTUM	5.404061038	5.514940029	5.296457407	5.714152275	5.397785205	5.725294984
NOV	NOV	7.498581253	7.643877713	7.578183968	10.61033592	10.71431134	10.64111394
NOVA1	NOVA1	7.061678508	6.955843738	7.113742166	6.961178534	6.786962023	6.867120288
NOVA2	NOVA2	4.87489146	5.028940579	4.867896464	5.975796877	5.732477621	5.907855794
NOX1	NOX1	6.964291945	6.709660737	7.027905997	5.772778143	5.831648011	5.673710339
NOX3	NOX3	6.184110061	5.906620676	6.553053253	5.002812387	4.781947049	5.049059434
NOX4	NOX4	7.620507315	7.727336326	7.990387652	6.462229049	6.276332455	6.567147567
NOX5	NOX5	6.834873163	6.329170709	6.46760555	6.558301806	6.456750497	6.379675775
NOXA1	NOXA1	6.464939677	6.437753501	6.187846909	6.91850301	6.905715216	6.818533815
NOXO1	NOXO1	5.005087725	5.109224654	4.95419631	5.669320473	5.686021486	5.094685817
NP	NP	9.668084735	9.90128879	9.961160258	11.37903583	11.45487724	11.4504232
NPAL3	NPAL3	10.17238628	10.02345572	10.21334728	10.28689969	10.36075692	10.0173747
